"";"p_val";"avg_logFC";"pct.1";"pct.2";"p_val_adj"
"Ybx1";0,0031326909439682;0,332323035144623;0,97;1;1
"Plek";0,00321842231207685;0,652058814324565;0,121;0,027;1
"B930036N10Rik";0,00335582968234039;0,460575263347328;0,576;0,459;1
"Ctsd";0,00341533177174846;0,523667529370905;0,364;0,311;1
"Atf5";0,00344230714454647;0,477987199976548;0,485;0,419;1
"Kcnn1";0,00372061921393901;0,658337553337988;0,273;0,243;1
"Rps19";0,00406342813907402;0,316670982183697;0,97;0,973;1
"Psrc1";0,00429207064580812;0,328934086336336;0,394;0,203;1
"Qk";0,00445385065314398;0,370297406687411;0,818;0,662;1
"Txnip";0,00453567008044202;0,50452943859082;0,515;0,514;1
"Tapbpl";0,00496310524015088;0,573639537839872;0,788;0,797;1
"Npm1";0,00511748486760455;0,382770995479078;1;0,932;1
"Acot1";0,00540647966517393;0,29274837651217;0,273;0,095;1
"Bst2";0,00595336340270988;0,428265860943581;0,152;0,014;1
"Nrgn";0,00622212051843015;0,747791044833531;0,152;0,095;1
"C1qb";0,00632209166900851;0,296849715452684;0,152;0,014;1
"Pcna";0,00637771428979064;0,407157850105794;0,424;0,284;1
"Sema5a";0,0068560699212247;0,300600100779484;0,364;0,149;1
"Nlrc3";0,00696801313315109;0,829744761897368;0,364;0,514;1
"Fbxo5";0,00799837647533121;0,254231759965242;0,242;0,068;1
"Gp1bb";0,00827842905197287;0,609242790419123;0,091;0,122;1
"Lgmn";0,00828387620847941;0,440192291469724;0,273;0,176;1
"Cd9";0,00829667867368642;0,506177729199687;0,242;0,405;1
"Rrm2";0,00927481731273981;0,421426771399826;0,485;0,5;1
"Eif2s2";0,00998206526156202;0,395206334281058;0,848;0,824;1
"Dhfr";0,0102393302421469;0,289325292972147;0,333;0,176;1
"Hsp90b1";0,010544421191957;0,469450357918531;0,879;0,824;1
"Zfp940";0,0108790349542815;0,802380246707862;0,212;0,23;1
"Magt1";0,0110614894215291;0,364148778148961;0,515;0,419;1
"Cdt1";0,0117135339373927;0,293168897613969;0,394;0,176;1
"Apoe";0,0117742620297107;0,548611046318174;0,455;0,405;1
"Pcdh19";0,0125864028569184;0,402243931738939;0,455;0,216;1
"Smc2";0,01259791387626;0,351409271629611;0,424;0,257;1
"Mcm2";0,0129156967313316;0,260188437166766;0,455;0,311;1
"Hspa5";0,0130990375292738;0,434939060192547;0,848;0,959;1
"Asns";0,0131347287319271;0,393142063227255;0,455;0,297;1
"Myh9";0,0138927850768505;0,413258691441788;0,182;0,27;1
"Gas1";0,0140365191049219;0,318627651342523;0,455;0,311;1
"Grn";0,0146400014048903;0,437025054420867;0,303;0,243;1
"Pim1";0,0158202429762958;0,469057719341336;0,455;0,5;1
"Bin2";0,0160377593358828;0,771695018137571;0,121;0,054;1
"Nap1l1";0,0161958262165081;0,346283831481299;0,909;0,919;1
"Gli3";0,0188239347832009;0,373131237147086;0,515;0,365;1
"Tagln2";0,0196913361263526;0,419013830058332;0,273;0,135;1
"Txn1";0,0199789720300967;0,323413988296205;0,727;0,77;1
"Hsph1";0,020545712715508;0,34960014456086;0,727;0,784;1
"Hes5";0,0207461920662745;0,256822554947431;0,242;0,135;1
"Cyr61";0,0223187263887761;0,408341424807864;0,242;0,041;1
"5830462I19Rik";0,0227582700227969;0,616705341259713;0,121;0,257;1
"Arpc1b";0,0231985067810399;0,380306763773608;0,242;0,176;1
"H19";0,0242044981516691;0,333817993067486;0,515;0,243;1
"Ldha";0,0267793388230255;0,479677307261139;0,879;0,649;1
"Hes1";0,0270360402786687;0,365822351228925;0,273;0,054;1
"Meis2";0,0292223212888181;0,354538329506968;0,697;0,432;1
"Hells";0,0294665745735372;0,320902948086066;0,303;0,216;1
"Nes";0,0311984359416782;0,271694251002427;0,394;0,189;1
"Ftl1";0,0326475952258463;0,370935609414789;0,939;0,973;1
"Vim";0,0346648981864981;0,358468865616933;0,818;0,919;1
"Tln1";0,0358774699022245;0,539797885186053;0,091;0,149;1
"H2-D1H2-K1";0,0360479980001952;0,281664657540196;0,242;0,149;1
"Odc1";0,0380164852508552;0,275562595172492;0,848;0,892;1
"Exosc2";0,0439421920923895;0,325588204882613;0,455;0,324;1
"Tead2";0,0439918218967936;0,264988168087746;0,515;0,365;1
"RP24-88J19.2";0,0451207609377811;0,446981245413719;0,485;0,527;1
"Tpm4";0,0494180383898385;0,299353387157404;0,636;0,676;1
"Kif11";0,0538795561465443;0,283086893050276;0,394;0,189;1
"Fabp7";0,0545190202175892;0,363693693038162;0,364;0,446;1
"Casc4";0,0557007442773878;0,350853525009392;0,727;0,649;1
"Stxbp2";0,0565326643799765;0,553113111065573;0,424;0,284;1
"Top2a";0,0565785538588695;0,364282029265711;0,455;0,419;1
"Dek";0,0568149343633011;0,265085712972225;0,727;0,581;1
"Ccnd2";0,0575355904735286;0,39892076622647;0,818;0,851;1
"Hykk";0,0591210762451585;0,472833686334489;0,242;0,324;1
"Lars2";0,059170557635321;0,664086324908616;0,848;0,635;1
"Jun";0,0605226267101208;0,357626379489177;0,576;0,365;1
"Mt2";0,0649435181630084;0,296855985189839;0,212;0,081;1
"Cenpf";0,0742928075313364;0,336121440638589;0,394;0,311;1
"Zfp12";0,0776417674435185;0,250484132143129;0,364;0,27;1
"Slc2a1";0,0828020076228839;0,323502807381322;0,273;0,189;1
"Anp32b";0,0860695940571814;0,254337983535454;0,788;0,73;1
"Pgk1";0,0935860872480468;0,285088288894623;0,758;0,5;1
"Igf2";0,0964898088222092;0,286604599433852;0,242;0,189;1
"Ddah1";0,0975964945085349;0,262882818696984;0,364;0,189;1
"Rrbp1";0,146605565462521;0,254187233308753;0,455;0,378;1
"Gng11";0,9945880939952;0,287812567969203;0,121;0;1
"Fermt3";0,999996164453771;0,948182496142527;0,121;0;1
"Thbs1";0,999996183961426;0,835720154749346;0,121;0;1
"Itgb3";0,999996214298058;0,678613590500315;0,121;0;1
